	CDSCode	School	Charter	year	grade	testid	meanscaledscore	Latitude	Longitude	OpenDate	ClosedDate	totalstarenrollment	totaltestedatentitylevel
311	1612590109819	Aspire Berkley Maynard Academy	Y	2006	2	8	318.6	37.844798	-122.28416	2005-08-24	NULL	119	119
312	1612590109819	Aspire Berkley Maynard Academy	Y	2006	3	7	295.2	37.844798	-122.28416	2005-08-24	NULL	119	119
313	1612590109819	Aspire Berkley Maynard Academy	Y	2006	3	8	307.5	37.844798	-122.28416	2005-08-24	NULL	119	119
314	1612590109819	Aspire Berkley Maynard Academy	Y	2006	4	7	329.9	37.844798	-122.28416	2005-08-24	NULL	119	119
315	1612590109819	Aspire Berkley Maynard Academy	Y	2006	4	8	328.0	37.844798	-122.28416	2005-08-24	NULL	119	119
316	1612590109819	Aspire Berkley Maynard Academy	Y	2006	5	7	325.3	37.844798	-122.28416	2005-08-24	NULL	119	119
317	1612590109819	Aspire Berkley Maynard Academy	Y	2006	5	8	308.3	37.844798	-122.28416	2005-08-24	NULL	119	119
318	1612590109819	Aspire Berkley Maynard Academy	Y	2007	2	7	353.7	37.844798	-122.28416	2005-08-24	NULL	179	179
319	1612590109819	Aspire Berkley Maynard Academy	Y	2007	2	8	381.6	37.844798	-122.28416	2005-08-24	NULL	179	179
320	1612590109819	Aspire Berkley Maynard Academy	Y	2007	3	7	315.0	37.844798	-122.28416	2005-08-24	NULL	179	179
321	1612590109819	Aspire Berkley Maynard Academy	Y	2007	3	8	335.7	37.844798	-122.28416	2005-08-24	NULL	179	179
322	1612590109819	Aspire Berkley Maynard Academy	Y	2007	4	7	338.6	37.844798	-122.28416	2005-08-24	NULL	179	179
323	1612590109819	Aspire Berkley Maynard Academy	Y	2007	4	8	352.4	37.844798	-122.28416	2005-08-24	NULL	179	179
324	1612590109819	Aspire Berkley Maynard Academy	Y	2007	5	7	329.4	37.844798	-122.28416	2005-08-24	NULL	179	179
325	1612590109819	Aspire Berkley Maynard Academy	Y	2007	5	8	348.8	37.844798	-122.28416	2005-08-24	NULL	179	179
326	1612590109819	Aspire Berkley Maynard Academy	Y	2008	2	7	340.4	37.844798	-122.28416	2005-08-24	NULL	192	192
327	1612590109819	Aspire Berkley Maynard Academy	Y	2008	2	8	361.9	37.844798	-122.28416	2005-08-24	NULL	192	192
328	1612590109819	Aspire Berkley Maynard Academy	Y	2008	3	7	336.3	37.844798	-122.28416	2005-08-24	NULL	192	192
329	1612590109819	Aspire Berkley Maynard Academy	Y	2008	3	8	377.1	37.844798	-122.28416	2005-08-24	NULL	192	192
330	1612590109819	Aspire Berkley Maynard Academy	Y	2008	4	7	345.4	37.844798	-122.28416	2005-08-24	NULL	192	192
331	1612590109819	Aspire Berkley Maynard Academy	Y	2008	4	8	376.8	37.844798	-122.28416	2005-08-24	NULL	192	192
332	1612590109819	Aspire Berkley Maynard Academy	Y	2008	5	7	345.7	37.844798	-122.28416	2005-08-24	NULL	192	192
333	1612590109819	Aspire Berkley Maynard Academy	Y	2008	5	8	363.6	37.844798	-122.28416	2005-08-24	NULL	192	192
334	1612590109819	Aspire Berkley Maynard Academy	Y	2009	2	7	355.8	37.844798	-122.28416	2005-08-24	NULL	265	265
335	1612590109819	Aspire Berkley Maynard Academy	Y	2009	2	8	364.5	37.844798	-122.28416	2005-08-24	NULL	265	265
336	1612590109819	Aspire Berkley Maynard Academy	Y	2009	3	7	332.1	37.844798	-122.28416	2005-08-24	NULL	265	265
337	1612590109819	Aspire Berkley Maynard Academy	Y	2009	3	8	387.9	37.844798	-122.28416	2005-08-24	NULL	265	265
338	1612590109819	Aspire Berkley Maynard Academy	Y	2009	4	7	377.7	37.844798	-122.28416	2005-08-24	NULL	265	265
339	1612590109819	Aspire Berkley Maynard Academy	Y	2009	4	8	402.0	37.844798	-122.28416	2005-08-24	NULL	265	265
340	1612590109819	Aspire Berkley Maynard Academy	Y	2009	5	7	350.1	37.844798	-122.28416	2005-08-24	NULL	265	265
341	1612590109819	Aspire Berkley Maynard Academy	Y	2009	5	8	390.8	37.844798	-122.28416	2005-08-24	NULL	265	265
342	1612590109983	World Academy	Y	2011	2	7	353.1	37.782892	-122.22696	2005-08-29	2014-06-30	226	226
343	1612590109983	World Academy	Y	2011	2	8	403.3	37.782892	-122.22696	2005-08-29	2014-06-30	226	226
344	1612590109983	World Academy	Y	2011	3	8	395.7	37.782892	-122.22696	2005-08-29	2014-06-30	226	226
345	1612590109983	World Academy	Y	2011	3	7	336.5	37.782892	-122.22696	2005-08-29	2014-06-30	226	226
346	1612590109983	World Academy	Y	2012	2	7	352.3	37.782892	-122.22696	2005-08-29	2014-06-30	228	228
347	1612590109983	World Academy	Y	2012	2	8	384.7	37.782892	-122.22696	2005-08-29	2014-06-30	228	228
348	1612590109983	World Academy	Y	2012	3	8	372.4	37.782892	-122.22696	2005-08-29	2014-06-30	228	228
349	1612590109983	World Academy	Y	2012	3	7	329.6	37.782892	-122.22696	2005-08-29	2014-06-30	228	228
350	1612590109983	World Academy	Y	2010	2	7	356.5	37.782892	-122.22696	2005-08-29	2014-06-30	229	229
351	1612590109983	World Academy	Y	2010	2	8	381.7	37.782892	-122.22696	2005-08-29	2014-06-30	229	229
352	1612590109983	World Academy	Y	2010	3	7	320.6	37.782892	-122.22696	2005-08-29	2014-06-30	229	229
353	1612590109983	World Academy	Y	2010	3	8	384.4	37.782892	-122.22696	2005-08-29	2014-06-30	229	229
354	1612590109983	World Academy	Y	2006	2	7	293.6	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
355	1612590109983	World Academy	Y	2006	2	8	303.3	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
356	1612590109983	World Academy	Y	2006	3	7	292.5	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
357	1612590109983	World Academy	Y	2006	3	8	321.6	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
358	1612590109983	World Academy	Y	2006	4	7	321.9	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
359	1612590109983	World Academy	Y	2006	4	8	339.8	37.782892	-122.22696	2005-08-29	2014-06-30	369	369
360	1612590109983	World Academy	Y	2007	2	7	320.7	37.782892	-122.22696	2005-08-29	2014-06-30	253	252
361	1612590109983	World Academy	Y	2007	2	8	344.2	37.782892	-122.22696	2005-08-29	2014-06-30	253	252
362	1612590109983	World Academy	Y	2007	3	7	283.7	37.782892	-122.22696	2005-08-29	2014-06-30	253	252
363	1612590109983	World Academy	Y	2007	3	8	328.6	37.782892	-122.22696	2005-08-29	2014-06-30	253	252
364	1612590109983	World Academy	Y	2008	2	7	319.4	37.782892	-122.22696	2005-08-29	2014-06-30	236	236
365	1612590109983	World Academy	Y	2008	2	8	333.4	37.782892	-122.22696	2005-08-29	2014-06-30	236	236
366	1612590109983	World Academy	Y	2008	3	7	301.6	37.782892	-122.22696	2005-08-29	2014-06-30	236	236
367	1612590109983	World Academy	Y	2008	3	8	348.2	37.782892	-122.22696	2005-08-29	2014-06-30	236	236
368	1612590109983	World Academy	Y	2009	2	7	350.0	37.782892	-122.22696	2005-08-29	2014-06-30	238	238
369	1612590109983	World Academy	Y	2009	2	8	382.1	37.782892	-122.22696	2005-08-29	2014-06-30	238	238
370	1612590109983	World Academy	Y	2009	3	7	305.0	37.782892	-122.22696	2005-08-29	2014-06-30	238	238
371	1612590109983	World Academy	Y	2009	3	8	354.8	37.782892	-122.22696	2005-08-29	2014-06-30	238	238
372	1612590110239	Reach Academy	N	2011	2	8	304.7	37.746513	-122.16182	2005-07-01	NULL	198	198
373	1612590110239	Reach Academy	N	2011	2	7	300.1	37.746513	-122.16182	2005-07-01	NULL	198	198
374	1612590110239	Reach Academy	N	2011	3	7	284.6	37.746513	-122.16182	2005-07-01	NULL	198	198
375	1612590110239	Reach Academy	N	2011	3	8	318.4	37.746513	-122.16182	2005-07-01	NULL	198	198
376	1612590110239	Reach Academy	N	2011	4	8	331.1	37.746513	-122.16182	2005-07-01	NULL	198	198
377	1612590110239	Reach Academy	N	2011	4	7	307.9	37.746513	-122.16182	2005-07-01	NULL	198	198
378	1612590110239	Reach Academy	N	2011	5	7	295.1	37.746513	-122.16182	2005-07-01	NULL	198	198
379	1612590110239	Reach Academy	N	2011	5	8	319.2	37.746513	-122.16182	2005-07-01	NULL	198	198
380	1612590110239	Reach Academy	N	2012	2	7	286.7	37.746513	-122.16182	2005-07-01	NULL	199	200
381	1612590110239	Reach Academy	N	2012	2	8	285.5	37.746513	-122.16182	2005-07-01	NULL	199	200
382	1612590110239	Reach Academy	N	2012	3	8	309.1	37.746513	-122.16182	2005-07-01	NULL	199	200
383	1612590110239	Reach Academy	N	2012	3	7	277.3	37.746513	-122.16182	2005-07-01	NULL	199	200
384	1612590110239	Reach Academy	N	2012	4	7	338.7	37.746513	-122.16182	2005-07-01	NULL	199	200
385	1612590110239	Reach Academy	N	2012	4	8	345.3	37.746513	-122.16182	2005-07-01	NULL	199	200
386	1612590110239	Reach Academy	N	2012	5	8	321.0	37.746513	-122.16182	2005-07-01	NULL	199	200
387	1612590110239	Reach Academy	N	2012	5	7	315.4	37.746513	-122.16182	2005-07-01	NULL	199	200
388	1612590110239	Reach Academy	N	2010	2	8	348.7	37.746513	-122.16182	2005-07-01	NULL	206	206
389	1612590110239	Reach Academy	N	2010	2	7	305.1	37.746513	-122.16182	2005-07-01	NULL	206	206
390	1612590110239	Reach Academy	N	2010	3	8	309.2	37.746513	-122.16182	2005-07-01	NULL	206	206
391	1612590110239	Reach Academy	N	2010	3	7	269.1	37.746513	-122.16182	2005-07-01	NULL	206	206
392	1612590110239	Reach Academy	N	2010	4	8	333.6	37.746513	-122.16182	2005-07-01	NULL	206	206
393	1612590110239	Reach Academy	N	2010	4	7	308.6	37.746513	-122.16182	2005-07-01	NULL	206	206
394	1612590110239	Reach Academy	N	2010	5	7	292.9	37.746513	-122.16182	2005-07-01	NULL	206	206
395	1612590110239	Reach Academy	N	2010	5	8	290.8	37.746513	-122.16182	2005-07-01	NULL	206	206
396	1612590110239	Reach Academy	N	2006	2	7	299.5	37.746513	-122.16182	2005-07-01	NULL	23	23
397	1612590110239	Reach Academy	N	2006	2	8	289.8	37.746513	-122.16182	2005-07-01	NULL	23	23
398	1612590110239	Reach Academy	N	2007	2	7	270.0	37.746513	-122.16182	2005-07-01	NULL	59	59
399	1612590110239	Reach Academy	N	2007	2	8	276.5	37.746513	-122.16182	2005-07-01	NULL	59	59
400	1612590110239	Reach Academy	N	2007	3	7	284.3	37.746513	-122.16182	2005-07-01	NULL	59	59
401	1612590110239	Reach Academy	N	2007	3	8	287.9	37.746513	-122.16182	2005-07-01	NULL	59	59
402	1612590110239	Reach Academy	N	2008	2	7	312.5	37.746513	-122.16182	2005-07-01	NULL	120	120
403	1612590110239	Reach Academy	N	2008	2	8	306.9	37.746513	-122.16182	2005-07-01	NULL	120	120
404	1612590110239	Reach Academy	N	2008	3	7	266.6	37.746513	-122.16182	2005-07-01	NULL	120	120
405	1612590110239	Reach Academy	N	2008	3	8	306.4	37.746513	-122.16182	2005-07-01	NULL	120	120
406	1612590110239	Reach Academy	N	2008	4	7	298.7	37.746513	-122.16182	2005-07-01	NULL	120	120
407	1612590110239	Reach Academy	N	2008	4	8	293.6	37.746513	-122.16182	2005-07-01	NULL	120	120
408	1612590110239	Reach Academy	N	2009	2	7	314.1	37.746513	-122.16182	2005-07-01	NULL	193	193
409	1612590110239	Reach Academy	N	2009	2	8	346.1	37.746513	-122.16182	2005-07-01	NULL	193	193
410	1612590110239	Reach Academy	N	2009	3	7	267.9	37.746513	-122.16182	2005-07-01	NULL	193	193
411	1612590110239	Reach Academy	N	2009	3	8	301.7	37.746513	-122.16182	2005-07-01	NULL	193	193
412	1612590110239	Reach Academy	N	2009	4	7	293.7	37.746513	-122.16182	2005-07-01	NULL	193	193
413	1612590110239	Reach Academy	N	2009	4	8	300.6	37.746513	-122.16182	2005-07-01	NULL	193	193
414	1612590110239	Reach Academy	N	2009	5	7	306.2	37.746513	-122.16182	2005-07-01	NULL	193	193
415	1612590110239	Reach Academy	N	2009	5	8	274.3	37.746513	-122.16182	2005-07-01	NULL	193	193
416	1612590110247	Manzanita SEED	N	2011	2	7	360.1	37.792204	-122.2239	2005-07-01	NULL	147	146
417	1612590110247	Manzanita SEED	N	2011	2	8	392.6	37.792204	-122.2239	2005-07-01	NULL	147	146
418	1612590110247	Manzanita SEED	N	2011	3	8	400.0	37.792204	-122.2239	2005-07-01	NULL	147	146
419	1612590110247	Manzanita SEED	N	2011	3	7	360.6	37.792204	-122.2239	2005-07-01	NULL	147	146
420	1612590110247	Manzanita SEED	N	2011	4	7	361.7	37.792204	-122.2239	2005-07-01	NULL	147	146
421	1612590110247	Manzanita SEED	N	2011	4	8	393.5	37.792204	-122.2239	2005-07-01	NULL	147	146
422	1612590110247	Manzanita SEED	N	2011	5	8	450.4	37.792204	-122.2239	2005-07-01	NULL	147	146
423	1612590110247	Manzanita SEED	N	2011	5	7	373.9	37.792204	-122.2239	2005-07-01	NULL	147	146
424	1612590110247	Manzanita SEED	N	2012	2	7	352.7	37.792204	-122.2239	2005-07-01	NULL	151	150
425	1612590110247	Manzanita SEED	N	2012	2	8	380.7	37.792204	-122.2239	2005-07-01	NULL	151	150
426	1612590110247	Manzanita SEED	N	2012	3	8	392.7	37.792204	-122.2239	2005-07-01	NULL	151	150
427	1612590110247	Manzanita SEED	N	2012	3	7	356.5	37.792204	-122.2239	2005-07-01	NULL	151	150
428	1612590110247	Manzanita SEED	N	2012	4	7	372.5	37.792204	-122.2239	2005-07-01	NULL	151	150
429	1612590110247	Manzanita SEED	N	2012	4	8	384.6	37.792204	-122.2239	2005-07-01	NULL	151	150
430	1612590110247	Manzanita SEED	N	2012	5	8	420.8	37.792204	-122.2239	2005-07-01	NULL	151	150
431	1612590110247	Manzanita SEED	N	2012	5	7	363.9	37.792204	-122.2239	2005-07-01	NULL	151	150
432	1612590110247	Manzanita SEED	N	2010	2	7	355.8	37.792204	-122.2239	2005-07-01	NULL	143	143
433	1612590110247	Manzanita SEED	N	2010	2	8	384.9	37.792204	-122.2239	2005-07-01	NULL	143	143
434	1612590110247	Manzanita SEED	N	2010	3	8	365.1	37.792204	-122.2239	2005-07-01	NULL	143	143
435	1612590110247	Manzanita SEED	N	2010	3	7	342.4	37.792204	-122.2239	2005-07-01	NULL	143	143
436	1612590110247	Manzanita SEED	N	2010	4	8	386.3	37.792204	-122.2239	2005-07-01	NULL	143	143
437	1612590110247	Manzanita SEED	N	2010	4	7	353.8	37.792204	-122.2239	2005-07-01	NULL	143	143
438	1612590110247	Manzanita SEED	N	2010	5	8	431.2	37.792204	-122.2239	2005-07-01	NULL	143	143
439	1612590110247	Manzanita SEED	N	2010	5	7	376.9	37.792204	-122.2239	2005-07-01	NULL	143	143
440	1612590110247	Manzanita SEED	N	2006	2	7	312.5	37.792204	-122.2239	2005-07-01	NULL	65	65
441	1612590110247	Manzanita SEED	N	2006	2	8	346.4	37.792204	-122.2239	2005-07-01	NULL	65	65
442	1612590110247	Manzanita SEED	N	2007	2	7	297.7	37.792204	-122.2239	2005-07-01	NULL	90	89
443	1612590110247	Manzanita SEED	N	2007	2	8	333.0	37.792204	-122.2239	2005-07-01	NULL	90	89
444	1612590110247	Manzanita SEED	N	2007	3	7	304.6	37.792204	-122.2239	2005-07-01	NULL	90	89
445	1612590110247	Manzanita SEED	N	2007	3	8	325.4	37.792204	-122.2239	2005-07-01	NULL	90	89
446	1612590110247	Manzanita SEED	N	2008	2	7	310.0	37.792204	-122.2239	2005-07-01	NULL	122	122
447	1612590110247	Manzanita SEED	N	2008	2	8	331.4	37.792204	-122.2239	2005-07-01	NULL	122	122
448	1612590110247	Manzanita SEED	N	2008	3	7	294.7	37.792204	-122.2239	2005-07-01	NULL	122	122
449	1612590110247	Manzanita SEED	N	2008	3	8	293.8	37.792204	-122.2239	2005-07-01	NULL	122	122
450	1612590110247	Manzanita SEED	N	2008	4	7	327.3	37.792204	-122.2239	2005-07-01	NULL	122	122
451	1612590110247	Manzanita SEED	N	2008	4	8	322.7	37.792204	-122.2239	2005-07-01	NULL	122	122
452	1612590110247	Manzanita SEED	N	2009	2	7	350.0	37.792204	-122.2239	2005-07-01	NULL	148	147
453	1612590110247	Manzanita SEED	N	2009	2	8	344.1	37.792204	-122.2239	2005-07-01	NULL	148	147
454	1612590110247	Manzanita SEED	N	2009	3	7	315.2	37.792204	-122.2239	2005-07-01	NULL	148	147
455	1612590110247	Manzanita SEED	N	2009	3	8	324.0	37.792204	-122.2239	2005-07-01	NULL	148	147
456	1612590110247	Manzanita SEED	N	2009	4	7	345.0	37.792204	-122.2239	2005-07-01	NULL	148	147
457	1612590110247	Manzanita SEED	N	2009	4	8	333.4	37.792204	-122.2239	2005-07-01	NULL	148	147
458	1612590110247	Manzanita SEED	N	2009	5	7	348.4	37.792204	-122.2239	2005-07-01	NULL	148	147
459	1612590110247	Manzanita SEED	N	2009	5	8	368.4	37.792204	-122.2239	2005-07-01	NULL	148	147
460	1612590110254	Sankofa Academy	N	2011	2	7	307.6	37.847125	-122.26443	2005-07-01	NULL	81	79
461	1612590110254	Sankofa Academy	N	2011	2	8	320.1	37.847125	-122.26443	2005-07-01	NULL	81	79
462	1612590110254	Sankofa Academy	N	2011	3	8	367.7	37.847125	-122.26443	2005-07-01	NULL	81	79
463	1612590110254	Sankofa Academy	N	2011	3	7	331.5	37.847125	-122.26443	2005-07-01	NULL	81	79
464	1612590110254	Sankofa Academy	N	2011	4	7	365.8	37.847125	-122.26443	2005-07-01	NULL	81	79
465	1612590110254	Sankofa Academy	N	2011	4	8	408.3	37.847125	-122.26443	2005-07-01	NULL	81	79
466	1612590110254	Sankofa Academy	N	2011	5	8	387.4	37.847125	-122.26443	2005-07-01	NULL	81	79
467	1612590110254	Sankofa Academy	N	2011	5	7	339.9	37.847125	-122.26443	2005-07-01	NULL	81	79
468	1612590110254	Sankofa Academy	N	2012	2	7	357.5	37.847125	-122.26443	2005-07-01	NULL	108	107
469	1612590110254	Sankofa Academy	N	2012	2	8	313.1	37.847125	-122.26443	2005-07-01	NULL	108	107
470	1612590110254	Sankofa Academy	N	2012	3	8	348.3	37.847125	-122.26443	2005-07-01	NULL	108	107
471	1612590110254	Sankofa Academy	N	2012	3	7	323.3	37.847125	-122.26443	2005-07-01	NULL	108	107
472	1612590110254	Sankofa Academy	N	2012	4	7	367.5	37.847125	-122.26443	2005-07-01	NULL	108	107
473	1612590110254	Sankofa Academy	N	2012	4	8	412.8	37.847125	-122.26443	2005-07-01	NULL	108	107
474	1612590110254	Sankofa Academy	N	2012	5	8	402.3	37.847125	-122.26443	2005-07-01	NULL	108	107
475	1612590110254	Sankofa Academy	N	2012	5	7	346.2	37.847125	-122.26443	2005-07-01	NULL	108	107
476	1612590110254	Sankofa Academy	N	2010	2	7	328.2	37.847125	-122.26443	2005-07-01	NULL	71	69
477	1612590110254	Sankofa Academy	N	2010	2	8	345.3	37.847125	-122.26443	2005-07-01	NULL	71	69
478	1612590110254	Sankofa Academy	N	2010	3	8	366.6	37.847125	-122.26443	2005-07-01	NULL	71	69
479	1612590110254	Sankofa Academy	N	2010	3	7	320.7	37.847125	-122.26443	2005-07-01	NULL	71	69
480	1612590110254	Sankofa Academy	N	2010	4	7	330.0	37.847125	-122.26443	2005-07-01	NULL	71	69
481	1612590110254	Sankofa Academy	N	2010	4	8	342.9	37.847125	-122.26443	2005-07-01	NULL	71	69
482	1612590110254	Sankofa Academy	N	2010	5	8	NULL	37.847125	-122.26443	2005-07-01	NULL	71	69
483	1612590110254	Sankofa Academy	N	2010	5	7	NULL	37.847125	-122.26443	2005-07-01	NULL	71	69
484	1612590110254	Sankofa Academy	N	2006	2	7	336.8	37.847125	-122.26443	2005-07-01	NULL	106	106
485	1612590110254	Sankofa Academy	N	2006	2	8	382.8	37.847125	-122.26443	2005-07-01	NULL	106	106
486	1612590110254	Sankofa Academy	N	2006	3	7	308.0	37.847125	-122.26443	2005-07-01	NULL	106	106
487	1612590110254	Sankofa Academy	N	2006	3	8	343.4	37.847125	-122.26443	2005-07-01	NULL	106	106
488	1612590110254	Sankofa Academy	N	2007	2	7	299.5	37.847125	-122.26443	2005-07-01	NULL	151	147
489	1612590110254	Sankofa Academy	N	2007	2	8	297.5	37.847125	-122.26443	2005-07-01	NULL	151	147
490	1612590110254	Sankofa Academy	N	2007	3	7	296.2	37.847125	-122.26443	2005-07-01	NULL	151	147
491	1612590110254	Sankofa Academy	N	2007	3	8	330.4	37.847125	-122.26443	2005-07-01	NULL	151	147
492	1612590110254	Sankofa Academy	N	2007	4	7	317.5	37.847125	-122.26443	2005-07-01	NULL	151	147
493	1612590110254	Sankofa Academy	N	2007	4	8	343.1	37.847125	-122.26443	2005-07-01	NULL	151	147
494	1612590110254	Sankofa Academy	N	2008	2	7	324.7	37.847125	-122.26443	2005-07-01	NULL	76	78
495	1612590110254	Sankofa Academy	N	2008	2	8	350.6	37.847125	-122.26443	2005-07-01	NULL	76	78
496	1612590110254	Sankofa Academy	N	2008	3	7	270.1	37.847125	-122.26443	2005-07-01	NULL	76	78
497	1612590110254	Sankofa Academy	N	2008	3	8	294.0	37.847125	-122.26443	2005-07-01	NULL	76	78
498	1612590110254	Sankofa Academy	N	2008	4	7	340.5	37.847125	-122.26443	2005-07-01	NULL	76	78
499	1612590110254	Sankofa Academy	N	2008	4	8	356.9	37.847125	-122.26443	2005-07-01	NULL	76	78
500	1612590110254	Sankofa Academy	N	2008	5	7	333.0	37.847125	-122.26443	2005-07-01	NULL	76	78
501	1612590110254	Sankofa Academy	N	2008	5	8	345.3	37.847125	-122.26443	2005-07-01	NULL	76	78
502	1612590110254	Sankofa Academy	N	2009	2	7	362.6	37.847125	-122.26443	2005-07-01	NULL	73	73
503	1612590110254	Sankofa Academy	N	2009	2	8	369.0	37.847125	-122.26443	2005-07-01	NULL	73	73
504	1612590110254	Sankofa Academy	N	2009	3	7	298.3	37.847125	-122.26443	2005-07-01	NULL	73	73
505	1612590110254	Sankofa Academy	N	2009	3	8	310.0	37.847125	-122.26443	2005-07-01	NULL	73	73
506	1612590110254	Sankofa Academy	N	2009	4	7	NULL	37.847125	-122.26443	2005-07-01	NULL	73	73
507	1612590110254	Sankofa Academy	N	2009	4	8	NULL	37.847125	-122.26443	2005-07-01	NULL	73	73
508	1612590110254	Sankofa Academy	N	2009	5	7	326.2	37.847125	-122.26443	2005-07-01	NULL	73	73
509	1612590110254	Sankofa Academy	N	2009	5	8	350.5	37.847125	-122.26443	2005-07-01	NULL	73	73
510	1612590110262	Rise Community	N	2011	2	7	323.6	37.752093	-122.17864	2005-07-01	NULL	204	203
511	1612590110262	Rise Community	N	2011	2	8	341.4	37.752093	-122.17864	2005-07-01	NULL	204	203
512	1612590110262	Rise Community	N	2011	3	8	361.3	37.752093	-122.17864	2005-07-01	NULL	204	203
513	1612590110262	Rise Community	N	2011	3	7	316.2	37.752093	-122.17864	2005-07-01	NULL	204	203
514	1612590110262	Rise Community	N	2011	4	7	349.1	37.752093	-122.17864	2005-07-01	NULL	204	203
515	1612590110262	Rise Community	N	2011	4	8	358.7	37.752093	-122.17864	2005-07-01	NULL	204	203
516	1612590110262	Rise Community	N	2011	5	8	365.5	37.752093	-122.17864	2005-07-01	NULL	204	203
